,AAC|A,AAC|C,AAC|F,AAC|H,AAC|I,AAC|K,AAC|L,AAC|M,AAC|P,AAC|R,AAC|S,AAC|V,AAC|W,PAAC|D,PAAC|C,PAAC|E,PAAC|G,PAAC|H,PAAC|I,PAAC|K,PAAC|P,PAAC|W,PAAC|V,PAAC|lambda1,PAAC|lambda2,PAAC|lambda3,PHYC|IEP,PHYC|Net Charge,PHYC|Hydrophobic Moment,PHYC|Hydrophobicity,PHYC|Transmembrane Propensity,PHYC|Aromacity,PHYC|Alpha Helical Propensity,PHYC|Aliphatic Index,PHYC|Boman Index,BLOSUM7,BLOSUM11,BLOSUM50,BLOSUM105,BLOSUM117,BLOSUM119,BLOSUM125,BLOSUM136,BLOSUM138,BLOSUM155,BLOSUM158,BLOSUM185,BLOSUM188,BLOSUM197,BLOSUM198,BLOSUM225,BLOSUM240,BLOSUM258,BLOSUM305,BLOSUM318,ZSCALE3,ZSCALE5,ZSCALE13,ZSCALE14,ZSCALE17,ZSCALE23,ZSCALE27,ZSCALE28,ZSCALE32,ZSCALE34,ZSCALE36,ZSCALE37,ZSCALE39,ZSCALE40,ZSCALE50,ZSCALE52,ZSCALE54,ZSCALE55,ZSCALE57,ZSCALE59,ZSCALE64,ZSCALE77,ZSCALE78,ZSCALE79
560,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,20.0,0.0,10.0,0.479427126009765,0.0,0.0,0.0,0.0,0.239713563004882,0.0,0.239713563004882,0.239713563004882,0.0,0.270084793449131,0.186153820845954,0.304047822700033,4.20781345367432,-1.23766686383101,0.156253537712368,0.48,-1.157,0.1,0.933,39.0,4.409,2.0,-4.0,-2.0,-3.0,-1.0,-3.0,-3.0,0.0,-4.0,-2.0,-4.0,-3.0,-2.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.93,0.75,1.15,-1.39,3.94,1.15,0.27,1.84,0.93,-2.46,3.05,1.62,-1.15,1.61,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,31.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,0.0,0.998545617061772,0.499272808530886,1.49781842559266,0.0,0.0,0.0,0.0,0.0,0.998545617061772,0.199887514380291,0.0976527717554233,0.2031869053334,4.05002841949463,-1.25688990403551,0.0649554786479195,-0.275,-0.12125,0.0,1.0325,67.5,-0.261875,-2.0,-4.0,-1.0,9.0,-1.0,-2.0,-3.0,0.0,-2.0,-1.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,-3.0,-1.0,-3.0,0.36,-0.38,-1.12,-1.46,0.5,0.6,-1.67,3.71,-4.06,-0.82,2.39,-1.07,-1.39,0.67,1.3,-1.67,0.18,-2.65,-2.32,-0.14,-0.14,-2.64,-1.54,-0.85
562,12.5,0.0,6.25,0.0,6.25,0.0,12.5,6.25,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.672752486831923,0.672752486831923,0.0,0.336376243415961,0.0,0.0,0.0,0.0,0.253052735834391,0.171007829073562,0.239563191676086,4.2393590927124,-2.52899533706849,0.125444184407076,-0.21875,-0.0112499999999999,0.0625,1.0775,85.625,0.39625,0.0,-2.0,-2.0,-3.0,-2.0,-3.0,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,-4.0,-1.0,-3.0,-1.0,1.0,-3.0,-4.0,-3.0,1.15,0.67,1.15,-1.39,-1.07,1.06,-4.06,0.36,-1.3,-0.72,-2.85,-0.22,1.94,-0.98,0.26,-4.06,-0.82,-0.38,-1.3,-0.72,-0.14,0.26,-0.11,-0.34
563,0.0,0.0,11.1111111111111,0.0,22.2222222222222,0.0,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.316147663821182,0.0,0.158073831910591,0.158073831910591,0.0,0.316147663821182,0.0,0.0,0.0,0.0,0.34958135895733,0.12903748437733,0.363307324754749,4.27448558807373,-2.15775995771502,0.238832629989413,0.688888888888889,-0.756666666666667,0.111111111111111,0.985555555555556,86.6666666666667,3.20111111111111,5.0,-3.0,-2.0,-1.0,-1.0,-1.0,-3.0,0.0,-4.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.25,1.15,-1.39,-4.06,-3.5,-1.73,-1.71,0.93,-2.46,-4.22,1.94,0.54,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,18.1818181818182,0.0,9.09090909090909,0.0,9.09090909090909,0.0,18.1818181818182,0.0,9.09090909090909,0.0,0.0,9.09090909090909,0.0,0.366709475799914,0.0,0.0,0.0,0.0,0.366709475799914,0.0,0.366709475799914,0.0,0.366709475799914,0.219985089104437,0.227294994474085,0.186010440621564,4.05002841949463,-1.20300465120607,0.260924851214999,-0.745454545454545,0.405454545454545,0.0909090909090909,1.03,150.909090909091,-1.04909090909091,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-2.0,-3.0,7.0,-4.0,-1.0,-4.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,-1.54,-0.85,-2.18,0.6,-1.3,-1.49,-1.73,-0.84,-1.66,0.27,0.7,2.0,0.84,-2.18,-1.46,-0.4,0.0,0.0,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.347363784909637,0.347363784909637,0.0,0.0,0.0,0.694727569819274,0.0,0.347363784909637,0.158980246109259,0.241502880565681,0.252153088415423,4.05002841949463,-1.03866067044844,0.237536988824323,0.185714285714286,-0.952857142857143,0.0,0.862857142857143,41.4285714285714,1.42,-1.0,-3.0,-3.0,-1.0,5.0,-2.0,-3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,-1.44,-1.34,0.26,1.84,-2.18,-1.12,-4.06,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,16.6666666666667,0.0,0.0,0.0,0.0,0.0,33.3333333333333,16.6666666666667,0.0,0.0,0.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314237470351906,0.0,0.197881297535415,0.251637457704335,0.236243774408344,5.52500019073486,-0.239898385810697,0.469155536206004,-1.43333333333333,0.851666666666667,0.166666666666667,1.27,146.666666666667,-1.79833333333333,-3.0,-2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,-1.59,0.47,1.94,0.5,0.6,-1.3,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,7.14285714285714,0.0,0.0,0.0,14.2857142857143,0.0,0.0,7.14285714285714,0.0,0.0,7.14285714285714,0.0,0.0,0.364458630602502,0.0,0.728917261205005,1.09337589180751,0.0,0.728917261205005,0.0,0.0,0.0,0.0,0.180495133029253,0.231732793594167,0.223313442774078,4.05002841949463,-3.59506172074711,0.167639247406836,0.235714285714286,-0.495,0.0,1.00214285714286,62.8571428571429,1.4,-1.0,-1.0,-3.0,-3.0,-2.0,-3.0,-3.0,0.0,-2.0,-1.0,-2.0,-1.0,-4.0,-1.0,-3.0,-3.0,-3.0,-1.0,0.0,0.0,-1.12,-0.4,-0.11,-0.34,0.26,1.15,-4.06,0.36,0.5,-1.34,0.75,-2.18,-1.46,-0.4,0.26,-2.32,-0.14,1.3,-4.06,-0.82,1.94,0.0,0.0,0.0
568,6.66666666666667,0.0,0.0,0.0,0.0,0.0,13.3333333333333,0.0,6.66666666666667,13.3333333333333,6.66666666666667,13.3333333333333,13.3333333333333,0.0,0.0,0.352935479970463,0.352935479970463,0.0,0.0,0.0,0.176467739985232,0.352935479970463,0.352935479970463,0.261703594437788,0.323218851999123,0.238609813577857,6.14397678375244,-0.234297461664279,0.345900403932837,-0.106666666666667,-0.219333333333333,0.133333333333333,0.996666666666667,97.3333333333333,1.37266666666667,-3.0,-2.0,-2.0,-4.0,-1.0,-2.0,-3.0,-1.0,-3.0,7.0,-4.0,-3.0,6.0,-2.0,-2.0,-1.0,4.0,-3.0,0.0,0.0,0.59,-1.59,1.15,-1.39,0.26,-1.54,0.26,-0.11,2.5,1.99,-1.66,0.27,0.7,2.0,-0.38,-1.3,-0.72,0.84,-2.64,-0.85,1.99,0.0,0.0,0.0
569,11.1111111111111,0.0,0.0,0.0,0.0,22.2222222222222,22.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.476827253407957,0.0,0.238413626703979,0.238413626703979,0.0,0.0,0.476827253407957,0.0,0.0,0.0,0.277576734075418,0.354505030304962,0.129504608915642,4.55811214447022,-1.2368444039558,0.562617588019106,1.21111111111111,-1.39222222222222,0.0,1.15888888888889,97.7777777777778,2.52888888888889,2.0,-4.0,-3.0,-3.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.75,-0.11,-0.34,-1.3,0.6,0.89,-2.49,-1.3,-0.72,2.05,-4.06,-0.82,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,8.33333333333333,0.0,8.33333333333333,0.0,0.0,0.0,8.33333333333333,0.0,0.0,16.6666666666667,0.0,16.6666666666667,0.0,0.218478069259094,0.0,0.0,0.436956138518187,0.0,0.0,0.0,0.0,0.0,0.436956138518187,0.285464087042225,0.257291964818648,0.238765878880034,8.74534587860108,0.760203374330144,0.45213326323963,-0.0749999999999999,-0.253333333333333,0.166666666666667,0.9625,89.1666666666667,2.0475,-2.0,-4.0,3.0,-3.0,-2.0,-3.0,-1.0,-2.0,-2.0,-3.0,2.0,-3.0,-2.0,-1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,0.36,-0.38,-1.54,-0.85,-2.64,0.6,-4.06,0.36,-1.3,-0.72,-2.54,2.44,0.04,-1.47,-0.17,1.94,0.54,-0.62,2.5,1.99,0.0,0.0,0.0,0.0
571,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.539873952322235,0.0,0.0,0.0,0.0,0.0,0.0,0.809810928483353,0.219250331550604,0.228392256045775,0.282420436242504,4.05002841949463,-2.23527646286328,0.0864341852576946,-0.12,-0.324,0.1,1.053,97.0,1.134,2.0,-2.0,-1.0,-4.0,-1.0,-2.0,-4.0,0.0,-3.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.44,0.66,0.43,0.04,-2.64,-1.12,0.26,-0.11,0.26,-0.34,-2.59,-2.64,-0.85,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,11.7647058823529,0.0,0.0,0.0,0.0,17.6470588235294,11.7647058823529,5.88235294117647,11.7647058823529,11.7647058823529,5.88235294117647,0.0,0.0,0.202150382697725,0.0,0.202150382697725,0.404300765395449,0.0,0.0,0.606451148093174,0.404300765395449,0.0,0.0,0.257770610297976,0.293012589222671,0.247066417781629,10.278081703186,2.76101583430535,0.246222402587709,0.905882352941176,-1.15764705882353,0.0,1.04235294117647,57.6470588235294,2.80764705882353,-2.0,-4.0,-3.0,-3.0,-1.0,-2.0,-1.0,-1.0,-1.0,-2.0,-2.0,-3.0,-2.0,-1.0,-3.0,-1.0,-2.0,-3.0,-3.0,-3.0,0.36,-0.38,-2.49,1.49,2.5,1.84,0.89,-2.49,-0.22,1.94,2.05,-4.06,-0.82,-0.38,-0.17,0.93,-2.46,0.75,-1.07,-1.39,-0.34,0.89,-2.49,1.49
573,4.76190476190476,0.0,0.0,14.2857142857143,14.2857142857143,4.76190476190476,4.76190476190476,0.0,14.2857142857143,4.76190476190476,4.76190476190476,0.0,0.0,0.850702526160672,0.0,0.283567508720224,0.283567508720224,0.850702526160672,0.850702526160672,0.283567508720224,0.850702526160672,0.0,0.0,0.228698427837319,0.247802428810953,0.239931634631504,5.77588748931885,-1.77260292315584,0.301074646294862,0.333333333333333,-1.00571428571429,0.0476190476190476,0.974761904761904,79.047619047619,2.62714285714286,-1.0,-3.0,-2.0,-3.0,-1.0,-2.0,-3.0,-1.0,-2.0,-1.0,-4.0,-3.0,-2.0,-2.0,-2.0,-3.0,-3.0,-4.0,0.0,-3.0,1.84,2.0,1.15,-1.39,0.27,0.26,2.5,-3.5,1.95,3.9,3.98,0.93,-2.46,0.75,0.09,0.26,-0.34,-0.25,-4.06,-0.82,-2.46,-2.32,0.6,-0.14
574,16.6666666666667,0.0,5.55555555555556,11.1111111111111,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,11.1111111111111,0.0,0.0,0.0,0.0,1.31982346404086,0.659911732020432,0.0,0.0,0.0,0.0,0.659911732020432,0.271659915465271,0.162709736040013,0.235674482484499,6.9167028427124,-0.0665490103005244,0.0995485246141427,-0.772222222222222,0.152777777777778,0.111111111111111,0.986111111111111,92.2222222222222,-0.326666666666667,-2.0,-4.0,-1.0,-1.0,0.0,-1.0,-2.0,-2.0,1.0,-2.0,-3.0,-3.0,6.0,-2.0,-2.0,-1.0,1.0,-3.0,0.0,-3.0,0.36,-0.38,0.6,-0.14,-1.3,0.26,-2.64,-1.54,1.94,0.54,-2.59,-2.64,-0.85,-0.02,-0.38,0.5,-1.34,0.66,-1.3,-0.72,-0.14,-2.32,0.6,-0.14
575,23.0769230769231,0.0,0.0,0.0,23.0769230769231,7.69230769230769,0.0,0.0,0.0,7.69230769230769,0.0,0.0,0.0,0.245414817655584,0.0,0.0,0.0,0.0,0.736244452966753,0.245414817655584,0.0,0.0,0.0,0.207316343074475,0.232406320845225,0.314862518424716,8.58978366851807,0.759214373231145,0.388936285536917,-0.0153846153846153,-0.426153846153846,0.0769230769230769,1.05538461538462,113.076923076923,1.83769230769231,0.0,-2.0,4.0,-3.0,-1.0,-1.0,0.0,1.0,-3.0,-2.0,-4.0,-1.0,-2.0,5.0,-2.0,-3.0,-3.0,-3.0,0.0,0.0,-3.5,-0.17,-1.71,-0.84,-1.73,0.6,0.5,-1.44,-2.32,-0.14,3.05,1.62,-1.15,1.61,-0.4,-1.73,-0.84,0.26,0.93,-2.46,1.49,0.0,0.0,0.0
576,20.0,0.0,10.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,0.315333805514756,0.0,0.0,0.0,0.0,0.630667611029511,0.0,0.0,0.0,0.0,0.239834328334733,0.240005066290407,0.204826799860105,4.05002841949463,-1.20400365220507,0.267688218927014,-0.71,0.424,0.2,1.046,98.0,-0.313,-1.0,-1.0,4.0,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-2.0,-3.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,-1.71,-0.84,-1.73,0.6,-1.07,1.15,-0.22,1.94,2.39,-1.07,-1.39,0.67,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,5.55555555555556,0.0,11.1111111111111,0.0,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,0.0,11.1111111111111,0.0,5.55555555555556,5.55555555555556,0.190005224673454,0.0,0.190005224673454,0.0,0.0,0.190005224673454,0.190005224673454,0.0,0.190005224673454,0.190005224673454,0.285704084452832,0.24172439072258,0.282566300151134,8.40695133209229,0.40110881648068,0.235161937303782,-0.0611111111111111,-0.370555555555556,0.166666666666667,1.07388888888889,65.0,2.47111111111111,-1.0,-1.0,-3.0,-2.0,-2.0,2.0,-4.0,0.0,-3.0,-2.0,-3.0,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,-4.0,-1.0,-2.0,-1.12,-0.4,-1.44,-1.34,1.94,1.04,3.94,0.59,0.26,-0.34,3.52,2.5,1.99,-0.17,0.31,-2.64,-0.85,-0.02,1.94,0.54,-2.46,-2.18,-1.12,-1.46
578,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.273029305249508,0.0,0.273029305249508,0.0,0.0,0.0,0.0,0.262272593315937,0.238990773962673,0.225707327471882,5.24000949859619,-0.539853540782401,0.291169093964302,-0.725,0.125,0.25,0.98125,48.75,0.7575,0.0,-2.0,-4.0,-1.0,1.0,-2.0,-1.0,-2.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.67,0.36,-0.82,1.94,1.06,-1.07,1.15,-1.73,-0.84,1.75,0.5,-1.34,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,11.7647058823529,0.0,5.88235294117647,23.5294117647059,0.0,5.88235294117647,0.0,11.7647058823529,11.7647058823529,0.0,0.0,0.0,0.0,0.0,0.206986234346849,0.0,0.206986234346849,0.827944937387394,0.0,0.0,0.0,0.264892030728428,0.230716696965796,0.297405037958927,11.9999677658081,5.7560856103933,0.0840177997980916,0.664705882352941,-1.15294117647059,0.117647058823529,1.03470588235294,22.9411764705882,4.12529411764706,0.0,-2.0,-2.0,-3.0,-1.0,-2.0,-3.0,0.0,-3.0,-1.0,-3.0,-1.0,-4.0,-1.0,-3.0,-3.0,-3.0,-2.0,-3.0,-4.0,-3.5,-0.17,1.15,-1.39,1.94,-2.49,2.5,-3.5,0.89,1.49,2.39,-1.07,-1.39,0.67,0.26,0.89,1.49,0.31,1.62,-1.15,-0.82,1.62,1.04,-1.15
580,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,12.5,25.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171018361010136,0.0,0.171018361010136,0.386143538214973,0.0869244987375069,0.355913602037384,11.9999677658081,1.39817659456663,0.266306643312884,0.0124999999999999,-0.27125,0.125,0.92,85.0,2.98375,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,-3.0,-1.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12,-0.4,1.84,0.7,-1.3,-3.5,-2.64,-1.54,2.5,1.99,2.39,-1.07,-1.39,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0,33.3333333333333,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.235228979489835,0.0,0.0,0.705686938469504,0.235228979489835,0.235228979489835,0.0,0.0,0.225524054323831,0.281182833285788,0.258064132900547,8.40882091522217,0.399998055440836,0.351886455177001,0.377777777777778,-0.735555555555556,0.0,1.01666666666667,130.0,2.29222222222222,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-3.0,0.0,-3.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12,-0.4,1.84,0.7,0.26,-1.71,-1.73,-1.71,0.89,1.49,1.75,0.5,-1.34,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,5.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,5.0,5.0,5.0,5.0,10.0,0.212938672895566,0.0,0.851754691582263,0.425877345791132,0.0,0.212938672895566,0.0,0.212938672895566,0.425877345791132,0.212938672895566,0.242317905198977,0.287815092015452,0.256928329890005,4.05002841949463,-4.22754577687801,0.369477409121706,0.135,-0.535,0.1,1.0535,97.5,1.7745,0.0,-3.0,-3.0,-1.0,-1.0,-1.0,-3.0,1.0,-4.0,-2.0,-3.0,-4.0,-2.0,-1.0,-3.0,0.0,0.0,-3.0,-3.0,-2.0,1.04,1.61,1.84,0.7,-1.73,0.59,-1.3,-1.49,1.62,-1.15,3.52,2.5,1.99,-0.17,-0.25,0.26,-0.34,-0.25,-2.32,-0.14,-1.39,-4.06,0.36,-0.82
583,13.3333333333333,0.0,0.0,0.0,13.3333333333333,0.0,0.0,0.0,6.66666666666667,0.0,6.66666666666667,6.66666666666667,0.0,0.314210127647295,0.0,0.314210127647295,0.314210127647295,0.0,0.62842025529459,0.0,0.314210127647295,0.0,0.314210127647295,0.242087018453765,0.207801421983331,0.235901431915609,4.05002841949463,-2.23696616389664,0.224322777467704,-0.166666666666667,-0.385333333333333,0.0666666666666666,0.956,84.6666666666667,1.19666666666667,-3.0,2.0,-1.0,-3.0,-2.0,-3.0,-3.0,0.0,-4.0,-2.0,-3.0,0.0,0.0,0.0,-3.0,-1.0,3.0,-4.0,0.0,0.0,-1.71,0.26,-1.12,-1.46,0.5,0.6,-4.06,0.36,0.93,-2.46,-2.59,-2.64,-0.85,-0.02,1.3,2.44,0.04,-1.47,-1.73,-0.84,0.7,0.0,0.0,0.0
584,4.34782608695652,0.0,4.34782608695652,4.34782608695652,8.69565217391304,4.34782608695652,4.34782608695652,0.0,0.0,26.0869565217391,4.34782608695652,8.69565217391304,0.0,0.0,0.0,0.0,0.610453489445906,0.152613372361477,0.305226744722953,0.152613372361477,0.0,0.0,0.305226744722953,0.328014033807326,0.198208667980196,0.321163925851001,11.9999677658081,6.84521780104588,0.140723506375537,0.3,-0.522608695652174,0.0869565217391304,0.918695652173913,80.4347826086956,3.52565217391304,0.0,-3.0,-4.0,-1.0,5.0,-2.0,-1.0,-2.0,-3.0,-2.0,-3.0,-3.0,-2.0,-1.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,1.04,1.61,0.36,-0.82,2.5,-1.71,-2.18,-1.12,-2.64,-0.85,3.52,2.5,1.99,-0.17,-0.17,-4.06,-0.82,-0.38,-4.06,-0.82,1.99,-2.64,-1.54,-0.85
585,17.3913043478261,0.0,4.34782608695652,0.0,0.0,13.0434782608696,13.0434782608696,4.34782608695652,4.34782608695652,8.69565217391304,0.0,0.0,0.0,0.0,0.0,0.816684698066492,0.0,0.0,0.0,0.612513523549869,0.204171174516623,0.0,0.0,0.25894592367519,0.320069972575953,0.216812929232234,8.37871417999268,0.766328457287137,0.511702178537091,0.504347826086957,-0.899130434782609,0.130434782608696,1.17826086956522,68.2608695652174,2.55913043478261,-3.0,4.0,-1.0,-3.0,-1.0,-2.0,0.0,1.0,-3.0,-3.0,-2.0,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,-3.0,-3.0,-1.49,0.84,0.6,-0.14,-2.32,-1.44,2.5,-3.5,-2.32,-0.14,-4.28,-1.3,-0.72,0.84,-0.17,-1.3,-0.72,0.84,2.44,0.04,-0.34,0.89,-2.49,1.49
586,0.0,0.0,4.54545454545455,4.54545454545455,9.09090909090909,9.09090909090909,13.6363636363636,0.0,0.0,4.54545454545455,4.54545454545455,0.0,0.0,0.567276531217104,0.0,0.283638265608552,0.0,0.283638265608552,0.567276531217104,0.567276531217104,0.0,0.0,0.0,0.215679953183799,0.298133745969965,0.202548035237684,6.75346126556396,-0.150679216600215,0.533257435579722,0.245454545454546,-0.965909090909091,0.0909090909090909,1.10863636363636,88.6363636363636,3.31681818181818,0.0,-2.0,-3.0,-4.0,-1.0,-2.0,-1.0,-2.0,-3.0,-3.0,2.0,-1.0,0.0,1.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.5,-0.17,1.93,-2.46,-1.3,1.04,0.26,-0.11,-1.73,-0.84,-2.54,2.44,0.04,-1.47,0.67,1.95,3.9,0.09,0.5,-1.34,-1.34,0.89,-2.49,1.49
587,13.3333333333333,0.0,0.0,0.0,13.3333333333333,0.0,6.66666666666667,0.0,0.0,6.66666666666667,13.3333333333333,20.0,0.0,0.0,0.0,0.28575310879176,0.57150621758352,0.0,0.57150621758352,0.0,0.0,0.0,0.85725932637528,0.252643167395991,0.267867786279276,0.193735937532974,6.00210666656494,-0.237097923737488,0.291213293215095,-0.273333333333333,0.158,0.0,0.974,149.333333333333,0.186,0.0,-3.0,2.0,0.0,0.0,-2.0,-3.0,0.0,-2.0,-2.0,-3.0,-1.0,-3.0,0.0,-3.0,-1.0,4.0,-3.0,0.0,0.0,1.04,1.61,-1.49,-0.72,-2.32,-3.5,-2.32,0.6,-4.06,-0.82,-2.59,-2.64,-0.85,-0.02,-0.02,-1.73,-0.84,0.26,-2.64,-0.85,-0.84,0.0,0.0,0.0
588,4.54545454545455,0.0,0.0,9.09090909090909,0.0,4.54545454545455,4.54545454545455,9.09090909090909,0.0,4.54545454545455,13.6363636363636,4.54545454545455,0.0,0.616100651025342,0.0,0.616100651025342,0.308050325512671,0.616100651025342,0.0,0.308050325512671,0.0,0.0,0.308050325512671,0.249850655011209,0.252146600086499,0.189952419389621,5.31520748138428,-1.98478102183894,0.246811244644023,0.568181818181818,-1.12136363636364,0.0,1.07045454545455,35.4545454545455,3.9927272727272705,5.0,-3.0,1.0,-1.0,1.0,-2.0,-3.0,1.0,-4.0,-2.0,-4.0,-3.0,0.0,0.0,-4.0,-3.0,-3.0,-2.0,-1.0,-2.0,-0.11,-0.25,0.47,1.94,1.62,-1.54,-1.07,1.15,1.62,-1.15,3.05,1.62,-1.15,1.61,1.61,-0.22,1.94,-0.98,0.93,-2.46,3.9,-1.3,-1.49,-0.72
589,4.16666666666667,0.0,8.33333333333333,4.16666666666667,4.16666666666667,0.0,4.16666666666667,0.0,12.5,12.5,4.16666666666667,4.16666666666667,0.0,0.0,0.0,0.0,0.758037327625235,0.252679109208412,0.252679109208412,0.0,0.758037327625235,0.0,0.252679109208412,0.241874990941818,0.278058013273473,0.227387886576297,11.7113428115845,2.48434178192221,0.0456886227497716,-0.170833333333333,-0.492916666666667,0.125,0.879166666666667,48.75,2.46208333333333,-1.0,-1.0,-3.0,-1.0,1.0,-2.0,-3.0,-1.0,-3.0,-2.0,-2.0,-1.0,-4.0,-1.0,-2.0,-3.0,-2.0,-2.0,-3.0,-2.0,-1.12,-0.4,-3.5,1.99,0.27,0.43,-1.07,1.15,2.5,1.99,2.47,1.95,3.9,0.09,0.84,-1.73,-0.84,0.26,0.5,-1.34,-0.82,-4.06,0.36,-0.82
590,0.0,0.0,8.33333333333333,0.0,8.33333333333333,0.0,8.33333333333333,0.0,0.0,8.33333333333333,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.460598237989985,0.0,0.230299118994992,0.0,0.0,0.0,0.0,0.295870815662905,0.172899315587569,0.300930749754533,8.40785388946534,0.397187593467626,0.259902371568132,-0.4,-0.109166666666667,0.166666666666667,0.866666666666667,65.0,1.9175,-1.0,-1.0,2.0,-2.0,-2.0,7.0,-3.0,0.0,-2.0,-4.0,1.0,-1.0,-4.0,-1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-1.12,-0.4,-1.49,-0.72,2.5,1.04,2.44,0.43,-4.06,-0.82,-4.22,1.94,0.54,-0.62,0.26,-1.07,-1.39,0.67,-4.06,-0.82,0.0,0.0,0.0,0.0
